,DV,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15
716,100.490788,-0.126986312,-0.092985581,-1.159580505,-0.96403689,0.244475954,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
717,101.3506397,0.032914592,-0.586937504,-0.084258559,0.082482331,1.274808331,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
718,100.0431743,-1.195578081,0.600487447,0.071075285,0.193310073,-0.31314471,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1
719,102.1765433,1.211886388,1.611088493,-0.08666521,1.248524642,-1.001156208,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0
720,101.0378172,-1.576514221,0.877115868,-1.806180913,0.252555977,1.787585591,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1
721,107.6306126,-1.010387434,0.45256864,-0.879759079,-0.147964114,-0.212804989,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
722,98.5630333,-0.726329971,-0.781817223,-1.570565371,-0.436879825,0.545290751,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0
723,99.87789956,-0.398832576,0.39103019,-2.242678878,-0.179434113,0.686832977,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0
724,102.0308131,0.368484519,0.699618906,-0.314383635,0.644285096,-0.500644508,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
725,100.5765684,0.488534266,0.043548808,0.070394313,0.159405042,1.064961147,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
726,101.2048688,-0.063451377,0.88986572,0.405903635,-0.053432437,0.203385075,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1
727,102.491234,0.81369064,0.09852859,0.439691699,-0.129562046,0.0173075,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
728,102.0454891,-1.382534607,0.192779701,-0.311790276,0.723128032,-1.468964749,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0
729,102.228884,-0.083062032,0.332325745,0.222481532,1.241577217,-0.067625326,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
730,99.96364195,-0.647637686,-0.472148454,0.669367114,-1.261659567,0.166116519,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1
731,101.4512794,1.264061062,-1.523410255,0.966297789,0.429552357,-0.650033757,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1
732,101.1446873,-1.319599085,0.306329116,1.428473001,-0.519082331,1.669822541,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1
733,98.86812305,-0.427080829,0.112012162,-0.370464205,1.045756916,0.608746862,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1
734,100.2173279,-1.46045682,0.667201556,-1.700073319,0.465553548,-1.086895484,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0
735,100.7692802,-2.37083785,-0.208058772,0.450930375,1.707157812,-1.123342453,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0
736,101.2362851,-0.785211258,-1.21558639,-0.145121641,-0.143382901,-0.904706002,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1
737,100.4798898,-0.707352637,-1.863870251,1.437493348,2.312804523,0.120812864,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0
738,101.9084274,0.211075306,0.192169539,1.128139771,-0.599083467,-1.195237929,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1
739,99.78611432,0.704033256,-0.47306462,1.839357485,-0.947297071,0.122100515,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0
740,100.6461398,0.530291466,0.996457544,0.252943073,0.204678171,0.347646303,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0
741,106.2463851,-0.599690848,0.867849551,-1.43128022,0.145317658,0.700099976,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1
742,101.3128169,0.021725924,0.18214733,-0.132048429,0.850157321,-1.445499738,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
743,100.7518538,1.901802222,0.817574888,0.551188521,-0.285911545,0.378094503,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1
744,102.9608581,-0.143569118,0.314221387,-0.459268122,-0.07625833,0.449891645,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
745,100.8996073,-0.359536572,0.50056447,-2.249714273,0.751552966,-0.937308673,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
746,100.4640592,0.896185168,0.052300112,-1.528906439,-0.725967445,1.0493098,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
747,100.6132196,-2.338356633,-0.478248257,0.336139381,0.291125556,1.236605398,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
748,102.8481323,0.348845386,1.171854681,0.609994023,-0.291532311,-0.331105025,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0
749,102.323804,0.568672264,0.37768383,1.168213651,1.649068652,0.896768903,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
750,102.6850547,1.081391842,0.525154027,-0.417582397,1.324598118,0.228006774,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1
751,103.3537395,0.870444141,1.800446022,1.140080206,2.330225065,-0.652493466,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0
752,102.1539703,-2.186952715,-1.472318207,0.177250291,-2.041129378,-1.692646567,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
753,101.2629484,-1.047690403,-0.404001144,-0.431793621,-1.737808245,-0.969410408,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1
754,102.341615,2.177929024,-0.188594305,-0.336020431,1.271582778,-0.50752246,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0
755,101.8656707,1.369672297,-0.468469952,-0.988007702,0.456279848,0.207237825,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1
756,99.69867672,0.26205587,-1.476671841,-0.977456591,1.292775098,0.74339214,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0
757,101.2843013,-0.650268549,-1.454875472,0.042846353,0.709429236,0.316581518,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1
758,99.44861136,-1.834361792,-0.840647467,-0.00329574,-0.738029668,1.274577263,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
759,101.267616,0.472422476,-0.417625409,0.963972137,1.229962141,0.861295451,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0
760,104.6242288,-0.676248777,-1.545636038,0.219990467,-0.519843948,1.45859603,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1
761,100.8344356,1.087186348,0.431363358,0.441178104,-0.107494999,-0.3415939,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0
762,100.2366646,-0.35497077,-0.506530333,-0.979934718,-0.224151638,0.446890428,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
763,105.7811946,0.742052805,-0.704225773,1.897731649,1.238172007,1.29982667,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0
764,102.0368291,-1.171888806,1.739435877,0.71623992,0.163602794,0.219841369,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0
765,102.0648876,0.029681809,0.109901375,1.01962194,1.280142356,-0.478212521,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1
766,106.5286328,0.712610131,0.39888833,-1.425765399,1.946105099,0.664454386,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0
767,101.5687976,0.761826191,0.019199631,-0.956479697,-1.116077696,-1.142604651,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1
768,99.64015505,-1.074196704,-0.642736249,-0.758707482,2.662622486,-0.791959091,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
769,98.31804576,0.438165135,0.402886587,-0.869515891,-0.787194457,0.410973811,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0
770,100.2911644,-0.147235421,-0.774659333,-0.231655317,0.418378996,-0.349500461,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0
771,102.9936417,0.863881624,1.066334359,0.396444792,-0.038356495,-0.408124463,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1
772,100.5233354,1.925103635,-0.400730484,-1.657256642,0.633428601,0.073038038,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0
773,100.5038557,-0.5870261,-1.333214279,-0.140025077,-0.95686019,0.149256751,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0
774,101.2508233,0.527786034,0.972084358,-0.056817772,1.468315799,-1.846846711,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1
775,100.4764419,-0.027411974,0.085740813,-0.208914671,-0.524566045,0.358063453,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
776,102.5911222,-0.284167422,1.474611907,0.49999657,-0.317276536,0.136077411,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
777,100.9756702,0.883518922,0.144877515,0.513486898,-2.262001715,-0.312630336,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1
778,102.1414555,1.094631196,0.480645974,-0.534560022,-0.534646444,-1.318027069,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0
779,102.1455676,2.063210404,1.161733905,1.278486613,0.510117408,-0.2706371,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
780,100.6321908,-0.327347336,-0.284261377,-0.036580296,0.462737863,0.595723399,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0
781,101.7710954,-1.259622426,1.657339043,0.469883836,-0.974184836,-1.032534748,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1
782,100.3149501,-0.38465156,1.212891419,-1.169831514,1.680500066,0.379036514,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1
783,100.7084965,1.511450972,0.783880798,1.549851933,0.66469821,0.791137341,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
784,97.52866029,-0.068755574,0.983877376,-1.652159217,-0.111395573,0.709136339,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1
785,102.2540161,-0.754933791,-0.077061507,-1.907179696,1.02767416,-0.493595995,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0
786,101.563284,0.900149455,-0.394310981,0.257833358,1.002879533,-0.755551916,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
787,102.3672605,-0.200699499,0.430386253,0.375733527,-0.648418206,0.858248503,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0
788,106.0392462,-1.672997143,-1.554937439,-0.003719041,0.146025658,-1.261393994,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0
789,100.9777909,-0.619478028,0.775737633,2.445190976,0.490378489,0.833749192,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
790,100.1272171,-1.999126282,-0.278070628,-0.292853442,0.783748501,1.229920532,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
791,99.51579923,0.789848065,-0.352302029,-1.063234371,-0.310349174,0.554465762,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
792,99.26510173,-0.49623281,-0.176951308,0.346669807,-0.312524413,1.045809819,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1
793,101.3954977,0.694269871,-0.375913228,0.345996309,0.877288842,-0.084923627,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1
794,100.9496753,1.860804989,1.150948567,1.37946402,1.845760494,1.19108799,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
795,99.32787778,0.644390451,-2.847414136,-0.226037116,-0.438022414,0.807805403,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1
796,103.3920043,0.121732457,1.981141462,0.659623651,0.375138436,-0.075410707,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
797,100.3245966,-0.132580862,0.230724803,0.404964593,-0.527585518,1.161527103,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1
798,100.471217,0.372745959,0.868715437,-1.645497026,0.138238411,-0.280676511,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0
799,100.8063208,-0.020575673,-0.041982159,0.869232585,-0.61240711,-0.546094272,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
800,101.6175251,-0.089499784,-0.060349633,-1.202427417,0.572269308,-0.120334206,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0
801,100.7625422,0.055240722,1.28756357,1.284948738,0.558660665,-0.289416455,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
802,101.7674603,1.621322528,-0.317805778,0.910202992,0.888810079,-0.462524084,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0
803,105.7749203,0.219376742,-0.074259729,-0.429395376,1.946079966,0.596226628,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
804,102.4492511,-0.493606804,-0.216090954,-0.851756677,2.583332032,-0.044314791,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
805,99.072201,0.110329457,1.167256777,-1.25299719,0.705375599,0.127690704,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
806,102.2572194,-0.817289437,1.18159579,-0.992579826,-1.807227207,0.268400685,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
807,102.2554384,-0.79012198,-0.182567537,0.341892708,0.530936402,0.041525807,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
808,102.271972,0.628596055,1.983648435,-0.985671455,-0.11147308,0.072386654,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
809,102.0586708,-0.095818876,0.104323063,-1.557781587,-2.043425507,-0.374012167,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1
810,103.3598466,-0.08003694,0.814542152,0.705660598,1.752515129,-1.673535578,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1
811,100.9671929,-0.691912825,-1.112309034,-0.927782357,-0.87861599,-0.119866262,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1
812,99.51200024,1.065470003,-0.49079213,-0.237613253,1.100044702,-1.223447846,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1
813,99.60336934,-0.823374386,-0.751601571,-0.295869873,-0.739631637,-0.339624136,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1
814,101.6220465,-0.603892623,-0.249768193,-0.338604365,-0.849714512,-0.381002221,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0
815,100.7671373,-0.141108686,-0.74032683,1.620894129,0.355031841,0.224709037,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0
816,101.2731065,-0.522313547,-0.205788728,-1.05514894,-0.623407706,-0.545123772,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1
817,99.87580672,-1.131336726,-0.002380398,-1.004304078,0.998932479,1.009580319,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
818,102.6759116,-0.975574038,0.288607025,1.131468932,-0.584173532,-0.555772793,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1
819,107.5916318,0.404036716,-0.695673613,-0.158783972,0.221188538,-1.347743975,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
820,100.5644467,0.627128023,0.886041289,1.042610731,0.197007488,-0.556650043,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1
821,101.1615288,-2.023796723,1.234450234,1.768345723,-0.213588274,1.019983158,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1
822,100.6315674,0.053898093,2.099139326,-0.457256853,0.083407126,-0.031164609,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
823,100.9881209,-1.429852649,1.909003025,-0.366671967,-0.037514998,-0.457821683,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0
824,101.0093177,-1.317744378,0.282159428,1.076817805,-0.571993801,-0.381829027,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1
825,104.2465712,0.093510649,2.386859318,-0.571947595,-0.922034887,-1.472136773,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0
826,103.2258236,-0.094723798,3.227244345,-0.62323793,-0.695963125,-0.50279327,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
827,102.0659581,-0.678487142,0.406394396,-1.275557397,0.732755736,0.015272945,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0
828,101.7720725,-0.560388501,-1.083198876,-0.927691831,0.932734914,-0.066786052,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
829,101.465026,-0.306888877,-0.89725322,1.543324875,0.117282947,0.338599579,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0
830,102.3786625,-1.696333903,0.005354147,0.910749653,0.812866909,-1.568250384,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1
831,100.7948266,0.664943113,-0.66975798,-1.126054384,1.919719382,-0.579421591,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
832,101.360441,-0.188614899,-0.818969252,0.345287307,-0.672008014,-1.50575861,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0
833,99.82926445,0.149429131,0.635581053,-0.487456228,-2.583880011,0.170379465,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
834,99.54872742,-0.821377199,0.759877415,-1.998434685,-1.446086589,1.137947678,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1
835,101.9069742,-1.085427366,-1.38277421,1.370878729,-0.67096921,-0.261172838,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0
836,101.5144287,-1.143036144,0.42095871,-0.320815221,-0.408499632,1.234862808,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1
837,101.8801384,-0.769593216,1.205116307,0.763818493,0.098337164,-1.141592634,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
838,98.88710375,-3.407284333,-0.940965884,0.852881604,-1.138542724,0.82079097,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1
839,101.6009211,-0.223410384,2.402027308,-0.566858238,1.328282106,0.165776752,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0
840,103.1094793,2.038631487,1.073353083,-0.448750092,0.88035213,-0.409988182,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
841,101.2678015,-0.345746085,-0.094266772,-0.882888122,-0.556134212,-1.93415717,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0
842,99.05994665,-0.814734992,0.775014983,0.189647926,-0.423534848,0.215927571,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0
843,99.53063234,-1.585940311,-0.515655651,-0.407386887,0.097107565,-0.10368794,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0
844,106.1110264,0.250477224,0.0133648,-0.269548717,0.167000908,1.30671245,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0
845,103.3939409,1.16289297,-0.132675458,1.072014765,-0.624629888,-1.044585513,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0
846,102.5953461,-0.243932494,0.098985461,0.717095271,-1.460929223,-0.457041685,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1
847,98.86354066,-2.166749537,0.258488723,-0.946583113,-0.496044526,0.700142749,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
848,100.9650647,0.089429868,-1.226705515,-1.103234096,0.069038238,0.411218022,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1
849,102.7573551,0.064380626,-0.586243236,1.072458432,-1.322163376,0.184771405,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1
850,100.2562753,-0.540686771,-1.298362544,-0.72789825,0.427696275,-0.666232551,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1
851,101.6776212,-1.729142952,1.765587673,-0.12523737,0.031106714,0.335794468,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1
852,99.91293379,-0.661482375,-0.669208216,0.959191594,0.874419692,2.753813452,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
853,106.0164647,0.10580015,-1.345200426,-0.148197441,-0.471735804,1.391526562,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1
854,102.2623164,0.986109163,0.536057281,1.058638687,-0.619416273,0.376235533,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0
855,99.71862793,0.960245855,1.435075383,0.541551296,-1.331966942,1.273626221,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0
856,100.3273699,0.198443247,1.277399802,0.197525894,-0.754271774,1.77479902,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
857,100.8967034,-1.128363832,-0.584041563,1.05930784,0.989149204,-0.13342672,1,1,0,1,0,0,1,1,0,1,0,1,1,0,1
858,102.1257812,0.115767101,-0.868276184,-0.192040595,-0.176029084,-0.005459363,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1
859,100.5525498,0.297218544,-1.392479226,-1.031413301,-0.491644584,-1.682127085,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
860,100.6261935,-1.512386527,0.775317993,-0.480877568,-1.383396725,-0.105084919,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0
861,102.8938137,-0.184179259,1.490394805,1.412351268,0.167342362,-1.179834084,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
862,99.85325774,-0.782487571,-1.535023194,-1.202999044,1.653814452,0.864329159,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
863,100.7313536,-0.594777164,-1.237239522,0.992113742,0.21213219,0.129652294,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1
864,99.96886277,1.311507124,-0.16732784,0.86178323,-0.62610573,0.844623097,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1
865,98.94012956,1.038372603,-0.682547913,1.764662687,-0.386425827,-0.156311813,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
866,99.64126536,0.024269393,0.164235955,-0.117108454,-0.000439498,-0.041759597,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
867,100.9569748,-0.732815313,0.597604322,1.134343333,0.305283119,1.771031114,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1
868,106.6870592,0.764300018,0.364402314,-1.062601128,-0.08176395,-0.015787037,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1
869,101.4170709,-0.891649797,-0.179599207,-0.000230922,0.526122761,0.033026481,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
870,106.7270427,-0.936333505,-0.040602482,-0.032860906,-1.671259216,0.747449326,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0
871,101.0529842,0.217333938,1.400050227,-0.523245768,-0.593858946,1.341588111,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0
872,101.0606898,-0.446287062,-0.144639894,0.379101737,1.762570706,0.056010423,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0
873,100.9444166,0.490107599,0.404595867,-0.060402439,-0.652883413,-0.043192538,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0
874,100.9129633,-0.442742103,-0.892275303,-2.017650473,-0.928760096,-0.132211846,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0
875,101.717179,1.131871006,2.001847795,0.816806549,-0.37971213,-0.433717965,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
876,101.0721211,1.101954631,-0.185928471,-0.760635038,1.240490995,0.472604339,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0
877,98.99049957,-0.763610303,-0.38143265,1.4760197,0.725107357,0.881245529,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0
878,99.53647005,-0.748419314,-0.240457976,-1.578464454,1.086752429,1.647312185,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0
879,101.8674726,-0.267707872,-0.293423701,0.068123735,1.295977519,-1.157364449,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1
880,104.930148,1.087203012,-0.753584072,-0.690727369,0.810129756,2.182988286,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1
881,101.6096665,-1.573147185,0.81494784,0.286998682,-0.685700541,0.008069532,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
882,99.38497027,-0.286403452,-1.908163272,0.102995742,-0.258422469,-1.418379713,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1
883,100.7549742,-0.463341638,1.5529902,0.069803427,-0.65839886,1.038706712,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1
884,98.55602634,-1.030132472,-0.644140493,-0.462555832,1.445899792,2.184234446,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0
885,100.3374421,-1.079567022,-0.329860214,0.282671328,-0.679585452,0.634734979,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
886,99.83262643,1.237863369,0.192794455,-0.02379951,0.360559437,0.086104109,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0
887,101.9645331,0.258897187,-0.815915982,-1.977127801,1.500367002,-1.34493516,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
888,100.6817048,0.759293655,0.991589848,-0.486596924,-1.448343101,2.067509919,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
889,102.1014541,-0.826752672,-0.184843649,0.457940318,-0.392162084,-0.092822896,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
890,102.0274581,0.763376685,-0.006592113,-0.429049987,-0.905923063,0.441481013,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0
891,100.8935126,-0.462692223,0.145549966,0.712042824,0.404781793,-0.11565162,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1
892,101.0972659,0.036361342,-0.266778103,-0.037268044,0.058325266,0.738760098,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1
893,102.0669418,1.33351944,-0.933830564,2.39353329,2.507891653,-2.23752933,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0
894,101.8761961,0.763767818,-1.386083373,0.907398879,0.571755234,1.4177898,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1
895,100.1148524,1.444153662,-0.575811695,0.554941775,1.141195121,-1.673890784,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1
896,99.93657777,0.831089076,0.862886104,-1.131324375,0.037822878,1.300781396,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
897,101.0958868,0.303808136,0.296156812,0.299001849,-0.818806115,-0.368257833,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0
898,99.9907613,0.131632928,-1.402608988,-0.05273388,-0.43295397,0.522832053,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0
899,101.1414057,0.106974035,-0.299670293,-0.10521829,0.754741998,-0.957847194,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0
900,102.8152304,-1.221181867,-0.415275302,0.863299359,-0.930066384,-1.209306847,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
901,99.11316429,-0.056143684,1.222795722,-1.815051589,0.27260994,-0.827534542,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
902,102.5032774,-0.71056737,-0.162723459,0.887339793,1.049224472,0.150752497,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1
903,106.7012239,0.350381989,0.421326596,0.881488637,1.049778455,-0.291768665,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0
904,100.5820237,1.931254424,0.591949257,-0.935421718,0.996714078,0.842247606,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
905,100.7496508,0.248173011,0.022315116,-0.559553993,-0.246621323,-1.190946129,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0
906,100.5845505,0.258985362,0.355645028,0.635467017,0.677718942,-0.304986499,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1
907,100.8227404,0.781703641,1.338289292,-1.38116609,-0.579714874,-0.203688687,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1
908,100.951669,0.252743765,-1.100311916,-1.928416078,0.619543265,-0.491381644,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
909,100.2987318,0.898317882,0.291651523,0.214514988,-0.718781454,1.59460456,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0
910,107.0343892,-0.68740928,-0.45859997,-1.428932878,0.808363399,-1.074164265,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1
911,108.5416271,-0.341647018,0.380841906,2.110088879,0.085142907,-1.069982279,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0
912,101.1805374,-0.312755833,0.973000007,0.946557673,0.275263187,0.806833525,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1
